#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
chr6	160500000	160750000	0.584508	0.415492	71839	51203	52670	74288	0	0	250000
chr6	160750000	161000000	0.624668	0.375332	74365	46996	46837	81802	0	0	250000
chr6	161000000	161250000	0.633276	0.366324	78687	46166	45415	79632	100	0	250000
chr6	161250000	161500000	0.623088	0.376912	78035	47241	46987	77737	0	0	250000
chr6	161500000	161750000	0.607676	0.392324	77783	49242	48839	74136	0	0	250000
chr6	161750000	162000000	0.615628	0.384372	82140	49197	46896	71767	0	0	250000
chr6	162000000	162250000	0.584068	0.415932	76806	53623	50360	69211	0	0	250000
chr6	162250000	162500000	0.562556	0.437444	72229	55209	54152	68410	0	0	250000
chr6	162500000	162750000	0.580728	0.419272	72763	52263	52555	72419	0	0	250000
chr6	162750000	163000000	0.538844	0.461156	67199	58230	57059	67512	0	0	250000
chr6	163000000	163250000	0.533212	0.466388	70021	58768	57829	63282	100	0	250000
chr6	163250000	163500000	0.548512	0.451488	73335	57248	55624	63793	0	0	250000
chr6	163500000	163750000	0.562896	0.436304	63542	54893	54183	77182	200	0	250000
chr6	163750000	164000000	0.534504	0.465096	69710	57486	58788	63916	100	0	250000
chr6	164000000	164250000	0.521732	0.478268	66502	61083	58484	63931	0	0	250000
chr6	164250000	164500000	0.575700	0.424300	69507	52520	53555	74418	0	0	250000
chr6	164500000	164750000	0.532796	0.466804	67315	57894	58807	65884	100	0	250000
chr6	164750000	165000000	0.512612	0.487388	63239	61345	60502	64914	0	0	250000
chr6	165000000	165250000	0.532108	0.467344	64307	57630	59206	68720	137	0	250000
chr6	165250000	165500000	0.552180	0.447820	67555	54123	57832	70490	0	0	250000
chr6	165500000	165750000	0.567096	0.432904	70119	54102	54124	71655	0	0	250000
chr6	165750000	166000000	0.547128	0.451472	70457	57793	55075	66325	350	0	250000
chr6	166000000	166250000	0.579936	0.420064	78226	53964	51052	66758	0	0	250000
chr6	166250000	166500000	0.579320	0.420280	70559	53846	51224	74271	100	0	250000
chr6	166500000	166750000	0.516960	0.483040	63370	60447	60313	65870	0	0	250000
chr6	166750000	167000000	0.480196	0.519804	58953	64068	65883	61096	0	0	250000
chr7	250000	500000	0.523776	0.350216	64035	43958	43596	66909	31502	0	250000
chr7	500000	750000	0.575284	0.403892	71377	50141	50832	72444	5206	0	250000
chr7	750000	1000000	0.516676	0.482124	69787	61929	58602	59382	300	0	250000
chr7	1000000	1250000	0.443132	0.549820	58693	69740	67715	52090	1762	0	250000
chr7	1250000	1500000	0.433904	0.565696	53199	70045	71379	55277	100	0	250000
chr7	1500000	1750000	0.448836	0.550928	55780	68393	69339	56429	59	0	250000
chr7	1750000	2000000	0.441136	0.558864	52685	68708	71008	57599	0	0	250000
chr7	2000000	2250000	0.470752	0.528448	58123	66088	66024	59565	200	0	250000
chr7	2250000	2500000	0.453520	0.546080	62116	71108	65412	51264	100	0	250000
chr7	2500000	2750000	0.535052	0.464948	68691	58064	58173	65072	0	0	250000
chr7	2750000	3000000	0.486584	0.513416	62286	64557	63797	59360	0	0	250000
chr7	3000000	3250000	0.547188	0.452412	70013	57233	55870	66784	100	0	250000
chr7	3250000	3500000	0.492468	0.507044	60468	64155	62606	62649	122	0	250000
chr7	3500000	3750000	0.514168	0.485432	64304	61499	59859	64238	100	0	250000
chr7	3750000	4000000	0.528028	0.471572	71275	59670	58223	60732	100	0	250000
chr7	4000000	4250000	0.511704	0.488296	64732	61690	60384	63194	0	0	250000
chr7	4250000	4500000	0.530348	0.468680	68724	56905	60265	63863	243	0	250000
chr7	4500000	4750000	0.535768	0.464232	69446	58989	57069	64496	0	0	250000
chr7	4750000	5000000	0.540156	0.459844	63885	57576	57385	71154	0	0	250000
chr7	5000000	5250000	0.520688	0.479312	63302	59213	60615	66870	0	0	250000
chr7	5250000	5500000	0.526936	0.473064	68159	58945	59321	63575	0	0	250000
chr7	5500000	5750000	0.545212	0.454788	71297	59786	53911	65006	0	0	250000
chr7	5750000	6000000	0.466832	0.533168	58247	66127	67165	58461	0	0	250000
chr7	6000000	6250000	0.509764	0.490236	67749	62368	60191	59692	0	0	250000
chr7	6250000	6500000	0.492188	0.485616	59912	60282	61122	63135	5549	0	250000
chr7	6500000	6750000	0.565312	0.434688	75924	55031	53641	65404	0	0	250000
chr7	6750000	7000000	0.479652	0.520348	60445	64404	65683	59468	0	0	250000
chr7	7000000	7250000	0.518996	0.480604	61679	58446	61705	68070	100	0	250000
chr7	7250000	7500000	0.524408	0.475592	62410	56977	61921	68692	0	0	250000
chr7	7500000	7750000	0.538588	0.461412	63815	56553	58800	70832	0	0	250000
chr7	7750000	8000000	0.585868	0.414132	70972	51097	52436	75495	0	0	250000
chr7	8000000	8250000	0.597568	0.402432	73062	50521	50087	76330	0	0	250000
chr7	8250000	8500000	0.581080	0.418920	72258	52317	52413	73012	0	0	250000
chr7	8500000	8750000	0.580000	0.420000	71612	52288	52712	73388	0	0	250000
chr7	8750000	9000000	0.587632	0.412368	74499	52378	50714	72409	0	0	250000
chr7	9000000	9250000	0.571868	0.428132	73385	54156	52877	69582	0	0	250000
chr7	9250000	9500000	0.570112	0.429888	73501	53651	53821	69027	0	0	250000
chr7	9500000	9750000	0.583192	0.416808	77591	53444	50758	68207	0	0	250000
chr7	9750000	10000000	0.544204	0.455796	72710	58015	55934	63341	0	0	250000
chr7	10000000	10250000	0.594196	0.405404	74509	50604	50747	74040	100	0	250000
chr7	10250000	10500000	0.533312	0.466688	64604	58849	57823	68724	0	0	250000
chr7	10500000	10750000	0.552812	0.447188	69229	55162	56635	68974	0	0	250000
chr7	10750000	11000000	0.545808	0.454192	68754	58382	55166	67698	0	0	250000
chr7	11000000	11250000	0.516156	0.483844	63383	60591	60370	65656	0	0	250000
chr7	11250000	11500000	0.561228	0.438372	67130	53036	56557	73177	100	0	250000
chr7	11500000	11750000	0.535920	0.464080	66233	57947	58073	67747	0	0	250000
chr7	11750000	12000000	0.529908	0.470092	63393	58406	59117	69084	0	0	250000
chr7	12000000	12250000	0.546828	0.452772	70060	56530	56663	66647	100	0	250000
chr7	12250000	12500000	0.591188	0.408812	76974	51581	50622	70823	0	0	250000
chr7	12500000	12750000	0.503528	0.496472	62758	62027	62091	63124	0	0	250000
chr7	12750000	13000000	0.550628	0.449372	69588	56887	55456	68069	0	0	250000
chr7	13000000	13250000	0.608016	0.391984	78297	51111	46885	73707	0	0	250000
chr7	13250000	13500000	0.545576	0.454024	67308	56205	57301	69086	100	0	250000
chr7	13500000	13750000	0.493008	0.506992	58421	62426	64322	64831	0	0	250000
chr7	13750000	14000000	0.534480	0.465520	66596	57926	58454	67024	0	0	250000
chr7	14000000	14250000	0.519316	0.480684	67029	61233	58938	62800	0	0	250000
chr7	14250000	14500000	0.557924	0.442076	71610	56227	54292	67871	0	0	250000
chr7	14500000	14750000	0.569960	0.430040	68611	52799	54711	73879	0	0	250000
chr7	14750000	15000000	0.614940	0.385060	73430	47679	48586	80305	0	0	250000
chr7	15000000	15250000	0.540856	0.459144	64053	55607	59179	71161	0	0	250000
chr7	15250000	15500000	0.515316	0.484684	63965	60623	60548	64864	0	0	250000
chr7	15500000	15750000	0.597384	0.402616	70623	49380	51274	78723	0	0	250000
chr7	15750000	16000000	0.539220	0.460780	62478	56513	58682	72327	0	0	250000
chr7	16000000	16250000	0.523332	0.476268	65807	59731	59336	65026	100	0	250000
chr7	16250000	16500000	0.557520	0.442480	67913	55652	54968	71467	0	0	250000
chr7	16500000	16750000	0.589848	0.410152	72547	51323	51215	74915	0	0	250000
chr7	16750000	17000000	0.570804	0.429196	71029	52759	54540	71672	0	0	250000
chr7	17000000	17250000	0.547364	0.452636	63684	55132	58027	73157	0	0	250000
chr7	17250000	17500000	0.560512	0.439488	67441	54239	55633	72687	0	0	250000
chr7	17500000	17750000	0.587604	0.412396	73325	51747	51352	73576	0	0	250000
chr7	17750000	18000000	0.616228	0.383772	74052	46858	49085	80005	0	0	250000
chr7	18000000	18250000	0.599016	0.400984	76604	49645	50601	73150	0	0	250000
chr7	18250000	18500000	0.579004	0.420996	69958	51036	54213	74793	0	0	250000
chr7	18500000	18750000	0.604160	0.395840	73449	47741	51219	77591	0	0	250000
chr7	18750000	19000000	0.595684	0.404316	71784	50095	50984	77137	0	0	250000
chr7	19000000	19250000	0.626956	0.373044	77308	45438	47823	79431	0	0	250000
chr7	19250000	19500000	0.621176	0.378824	78956	47111	47595	76338	0	0	250000
chr7	19500000	19750000	0.632528	0.367472	78733	45532	46336	79399	0	0	250000
chr7	19750000	20000000	0.637292	0.362308	79686	45597	44980	79637	100	0	250000
chr7	20000000	20250000	0.647952	0.352048	79910	44388	43624	82078	0	0	250000
chr7	20250000	20500000	0.647948	0.351652	83199	44085	43828	78788	100	0	250000
chr7	20500000	20750000	0.640596	0.359404	82980	45685	44166	77169	0	0	250000
chr7	20750000	21000000	0.624048	0.375952	79680	48263	45725	76332	0	0	250000
chr7	21000000	21250000	0.615720	0.384280	75860	49010	47060	78070	0	0	250000
chr7	21250000	21500000	0.632060	0.367940	77088	45548	46437	80927	0	0	250000
chr7	21500000	21750000	0.636260	0.363740	80705	44526	46409	78360	0	0	250000
chr7	21750000	22000000	0.642472	0.357528	81064	44247	45135	79554	0	0	250000
chr7	22000000	22250000	0.641012	0.358588	79308	44650	44997	80945	100	0	250000
chr7	22250000	22500000	0.645912	0.354088	78015	43905	44617	83463	0	0	250000
chr7	22500000	22750000	0.632912	0.367088	78634	45569	46203	79594	0	0	250000
chr7	22750000	23000000	0.650112	0.349488	79630	43671	43701	82898	100	0	250000
chr7	23000000	23250000	0.644288	0.355712	81359	45003	43925	79713	0	0	250000
chr7	23250000	23500000	0.648808	0.351192	82135	44438	43360	80067	0	0	250000
chr7	23500000	23750000	0.646052	0.353948	80202	44149	44338	81311	0	0	250000
chr7	23750000	24000000	0.641008	0.358992	80571	45187	44561	79681	0	0	250000
chr7	24000000	24250000	0.648224	0.351776	82180	43505	44439	79876	0	0	250000
chr7	24250000	24500000	0.640504	0.359496	82832	46004	43870	77294	0	0	250000
chr7	24500000	24750000	0.627872	0.371728	79921	47584	45348	77047	100	0	250000
chr7	24750000	25000000	0.612460	0.387140	79641	48939	47846	73474	100	0	250000
chr7	25000000	25250000	0.586392	0.413608	72820	51678	51724	73778	0	0	250000
chr7	25250000	25500000	0.593708	0.406292	70566	50074	51499	77861	0	0	250000
chr7	25500000	25750000	0.608424	0.391576	73422	47903	49991	78684	0	0	250000
chr7	25750000	26000000	0.640180	0.359820	71767	42661	47294	88278	0	0	250000
chr7	26000000	26250000	0.624964	0.375036	75367	45847	47912	80874	0	0	250000
chr7	26250000	26500000	0.626252	0.373748	75869	45821	47616	80694	0	0	250000
chr7	26500000	26750000	0.626320	0.373680	77315	45566	47854	79265	0	0	250000
chr7	26750000	27000000	0.618196	0.381804	79356	47357	48094	75193	0	0	250000
chr7	27000000	27250000	0.614552	0.385448	78910	48961	47401	74728	0	0	250000
chr7	27250000	27500000	0.616008	0.383992	79323	48711	47287	74679	0	0	250000
chr7	27500000	27750000	0.617640	0.382360	79384	48988	46602	75026	0	0	250000
chr7	27750000	28000000	0.613560	0.386440	78427	49664	46946	74963	0	0	250000
chr7	28000000	28250000	0.591408	0.408592	78090	52538	49610	69762	0	0	250000
chr7	28250000	28500000	0.573232	0.426768	76210	56014	50678	67098	0	0	250000
chr7	28500000	28750000	0.567212	0.432788	76460	55206	52991	65343	0	0	250000
chr7	28750000	29000000	0.546616	0.453384	71265	58419	54927	65389	0	0	250000
chr7	29000000	29250000	0.559420	0.440580	66969	54687	55458	72886	0	0	250000
chr7	29250000	29500000	0.533036	0.466964	64914	57074	59667	68345	0	0	250000
chr7	29500000	29750000	0.510476	0.489524	65130	60052	62329	62489	0	0	250000
chr7	29750000	30000000	0.529444	0.470556	65754	58354	59285	66607	0	0	250000
chr7	30000000	30250000	0.529380	0.470620	66808	58552	59103	65537	0	0	250000
chr7	30250000	30500000	0.556156	0.443844	71227	57270	53691	67812	0	0	250000
chr7	30500000	30750000	0.550520	0.449480	70818	57209	55161	66812	0	0	250000
chr7	30750000	31000000	0.606204	0.393796	80502	50598	47851	71049	0	0	250000
chr7	31000000	31250000	0.539508	0.460492	67952	58871	56252	66925	0	0	250000
chr7	31250000	31500000	0.541624	0.458376	68600	58339	56255	66806	0	0	250000
chr7	31500000	31750000	0.554544	0.445456	66926	55260	56104	71710	0	0	250000
chr7	31750000	32000000	0.571116	0.428884	72611	54584	52637	70168	0	0	250000
chr7	32000000	32250000	0.509600	0.490000	61896	60802	61698	65504	100	0	250000
chr7	32250000	32500000	0.510704	0.488896	62996	62375	59849	64680	100	0	250000
chr7	32500000	32750000	0.575076	0.424924	73413	53917	52314	70356	0	0	250000
chr7	32750000	33000000	0.537444	0.462556	68100	57677	57962	66261	0	0	250000
chr7	33000000	33250000	0.556824	0.442376	69494	54797	55797	69712	200	0	250000
chr7	33250000	33500000	0.565756	0.434244	70792	54536	54025	70647	0	0	250000
chr7	33500000	33750000	0.547648	0.452352	69866	57056	56032	67046	0	0	250000
chr7	33750000	34000000	0.537744	0.462256	61874	56495	59069	72562	0	0	250000
chr7	34000000	34250000	0.544528	0.455472	67144	56119	57749	68988	0	0	250000
chr7	34250000	34500000	0.583672	0.413636	73778	52973	50436	72140	673	0	250000
chr7	34500000	34750000	0.595252	0.404748	79603	51962	49225	69210	0	0	250000
chr7	34750000	35000000	0.584100	0.415500	74997	51716	52159	71028	100	0	250000
chr7	35000000	35250000	0.605964	0.394036	81645	50162	48347	69846	0	0	250000
chr7	35250000	35500000	0.593068	0.406932	78052	52670	49063	70215	0	0	250000
chr7	35500000	35750000	0.597268	0.402732	78892	50729	49954	70425	0	0	250000
chr7	35750000	36000000	0.576684	0.423316	72584	53309	52520	71587	0	0	250000
chr7	36000000	36250000	0.583024	0.416576	66283	51466	52678	79473	100	0	250000
chr7	36250000	36500000	0.593680	0.406320	73236	50263	51317	75184	0	0	250000
chr7	36500000	36750000	0.554992	0.445008	72028	57100	54152	66720	0	0	250000
chr7	36750000	37000000	0.555548	0.444452	72756	57532	53581	66131	0	0	250000
chr7	37000000	37250000	0.545616	0.454384	70956	57828	55768	65448	0	0	250000
chr7	37250000	37500000	0.549156	0.450844	71391	56343	56368	65898	0	0	250000
chr7	37500000	37750000	0.548424	0.451576	64204	55398	57496	72902	0	0	250000
chr7	37750000	38000000	0.524628	0.474972	64946	57465	61278	66211	100	0	250000
chr7	38000000	38250000	0.552868	0.446732	70411	55641	56042	67806	100	0	250000
chr7	38250000	38500000	0.594920	0.405080	76028	51004	50266	72702	0	0	250000
chr7	38500000	38750000	0.630328	0.369672	85388	48053	44365	72194	0	0	250000
chr7	38750000	39000000	0.584172	0.415428	74707	52673	51184	71336	100	0	250000
chr7	39000000	39250000	0.529968	0.470032	65630	58918	58590	66862	0	0	250000
chr7	39250000	39500000	0.605044	0.394956	76874	50410	48329	74387	0	0	250000
chr7	39500000	39750000	0.636584	0.363016	83691	44927	45827	75455	100	0	250000
chr7	39750000	40000000	0.634004	0.365596	81478	46631	44768	77023	100	0	250000
chr7	40000000	40250000	0.618884	0.381116	77330	47124	48155	77391	0	0	250000
chr7	40250000	40500000	0.583020	0.416980	69372	50554	53691	76383	0	0	250000
chr7	40500000	40750000	0.568240	0.431760	71475	54658	53282	70585	0	0	250000
chr7	40750000	41000000	0.622360	0.377640	83888	48663	45747	71702	0	0	250000
chr7	41000000	41250000	0.593928	0.406072	80421	52460	49058	68061	0	0	250000
chr7	41250000	41500000	0.552380	0.447220	69707	56139	55666	68388	100	0	250000
chr7	41500000	41750000	0.554132	0.445868	68902	55953	55514	69631	0	0	250000
chr7	41750000	42000000	0.519100	0.480900	65085	60839	59386	64690	0	0	250000
chr7	42000000	42250000	0.573488	0.426112	72167	53675	52853	71205	100	0	250000
chr7	42250000	42500000	0.581980	0.417620	73837	52663	51742	71658	100	0	250000
chr7	42500000	42750000	0.595128	0.404872	78818	53006	48212	69964	0	0	250000
chr7	42750000	43000000	0.573304	0.425276	68752	53339	52980	74574	355	0	250000
chr7	43000000	43250000	0.596680	0.403320	68085	48646	52184	81085	0	0	250000
chr7	43250000	43500000	0.606044	0.393956	73103	47862	50627	78408	0	0	250000
chr7	43500000	43750000	0.631224	0.368776	74150	43839	48355	83656	0	0	250000
chr7	43750000	44000000	0.631744	0.367856	74443	45632	46332	83493	100	0	250000
chr7	44000000	44250000	0.631288	0.368712	83063	46253	45925	74759	0	0	250000
chr7	44250000	44500000	0.613840	0.386160	80356	50143	46397	73104	0	0	250000
chr7	44500000	44750000	0.603448	0.396552	82032	50854	48284	68830	0	0	250000
chr7	44750000	45000000	0.593348	0.406652	75785	50706	50957	72552	0	0	250000
chr7	45000000	45250000	0.576112	0.423888	75864	54397	51575	68164	0	0	250000
chr7	45250000	45500000	0.583424	0.414064	75355	52058	51458	70501	628	0	250000
chr7	45500000	45750000	0.633136	0.366864	87620	47186	44530	70664	0	0	250000
chr7	45750000	46000000	0.594472	0.405528	75560	50932	50450	73058	0	0	250000
chr7	46000000	46250000	0.623100	0.376500	80777	46537	47588	74998	100	0	250000
chr7	46250000	46500000	0.616624	0.382976	77615	47466	48278	76541	100	0	250000
chr7	46500000	46750000	0.623852	0.376148	80419	45986	48051	75544	0	0	250000
chr7	46750000	47000000	0.604880	0.395120	72317	48935	49845	78903	0	0	250000
chr7	47000000	47250000	0.605324	0.394676	76644	49630	49039	74687	0	0	250000
chr7	47250000	47500000	0.606100	0.393900	76046	49728	48747	75479	0	0	250000
chr7	47500000	47750000	0.602900	0.397100	78552	50251	49024	72173	0	0	250000
chr7	47750000	48000000	0.588384	0.411616	76410	52808	50096	70686	0	0	250000
chr7	48000000	48250000	0.618852	0.381148	79412	48455	46832	75301	0	0	250000
chr7	48250000	48500000	0.595108	0.404892	72003	49786	51437	76774	0	0	250000
chr7	48500000	48750000	0.603016	0.396984	71169	48166	51080	79585	0	0	250000
chr7	48750000	49000000	0.608888	0.391112	76009	48498	49280	76213	0	0	250000
chr7	49000000	49250000	0.614092	0.385908	80536	48849	47628	72987	0	0	250000
chr7	49250000	49500000	0.617700	0.382300	74250	46709	48866	80175	0	0	250000
chr7	49500000	49750000	0.595864	0.404136	76159	50435	50599	72807	0	0	250000
chr7	49750000	50000000	0.592772	0.407228	74384	51477	50330	73809	0	0	250000
chr7	50000000	50250000	0.601060	0.398940	77010	49914	49821	73255	0	0	250000
chr7	50250000	50500000	0.596052	0.403948	76770	52604	48383	72243	0	0	250000
chr7	50500000	50750000	0.585636	0.414364	76187	52757	50834	70222	0	0	250000
chr7	50750000	51000000	0.607516	0.392468	80856	51021	47096	71023	4	0	250000
chr7	51000000	51250000	0.582784	0.417216	76142	52425	51879	69554	0	0	250000
chr7	51250000	51500000	0.584724	0.414876	72863	51601	52118	73318	100	0	250000
chr7	51500000	51750000	0.574620	0.425380	69139	51851	54494	74516	0	0	250000
chr7	51750000	52000000	0.581512	0.418488	76306	53764	50858	69072	0	0	250000
chr7	52000000	52250000	0.582864	0.417136	70181	51328	52956	75535	0	0	250000
chr7	52250000	52500000	0.607140	0.392860	75171	47682	50533	76614	0	0	250000
chr7	52500000	52750000	0.607444	0.392556	70813	48753	49386	81048	0	0	250000
chr7	52750000	53000000	0.616612	0.383388	77266	48702	47145	76887	0	0	250000
chr7	53000000	53250000	0.603588	0.396412	78370	50732	48371	72527	0	0	250000
chr7	53250000	53500000	0.603968	0.396032	74457	48694	50314	76535	0	0	250000
chr7	53500000	53750000	0.594736	0.405264	74166	51117	50199	74518	0	0	250000
chr7	53750000	54000000	0.615824	0.384176	76131	47313	48731	77825	0	0	250000
chr7	54000000	54250000	0.606360	0.393240	73160	48162	50148	78430	100	0	250000
chr7	54250000	54500000	0.589128	0.410872	72921	49964	52754	74361	0	0	250000
chr7	54500000	54750000	0.600936	0.399064	75812	50580	49186	74422	0	0	250000
chr7	54750000	55000000	0.597972	0.402028	75804	51372	49135	73689	0	0	250000
chr7	55000000	55250000	0.600244	0.399756	79333	50785	49154	70728	0	0	250000
chr7	55250000	55500000	0.598812	0.400788	74231	50266	49931	75472	100	0	250000
chr7	55500000	55750000	0.586396	0.413604	74359	51558	51843	72240	0	0	250000
chr7	55750000	56000000	0.627972	0.372028	76259	46284	46723	80734	0	0	250000
chr7	56000000	56250000	0.586632	0.413368	70030	51035	52307	76628	0	0	250000
chr7	56250000	56500000	0.567752	0.432248	70800	53856	54206	71138	0	0	250000
chr7	56500000	56750000	0.584772	0.415228	74046	52293	51514	72147	0	0	250000
chr7	56750000	57000000	0.580588	0.419012	68078	51218	53535	77069	100	0	250000
chr7	57000000	57250000	0.605512	0.394488	69905	47436	51186	81473	0	0	250000
chr7	57250000	57500000	0.625492	0.374508	75033	45157	48470	81340	0	0	250000
chr7	57500000	57750000	0.640160	0.356752	73457	43662	45526	86583	772	0	250000
chr7	57750000	58000000	0.647332	0.352268	77726	43540	44527	84107	100	0	250000
chr7	58000000	58250000	0.655400	0.344600	82027	42539	43611	81823	0	0	250000
chr7	58250000	58500000	0.646196	0.353804	81948	45152	43299	79601	0	0	250000
chr7	58500000	58750000	0.633808	0.365392	80082	45568	45780	78370	200	0	250000
chr7	58750000	59000000	0.637500	0.361744	77518	44699	45737	81857	189	0	250000
chr7	59000000	59250000	0.642828	0.356868	78235	43703	45514	82472	76	0	250000
chr7	59250000	59500000	0.661992	0.338008	79855	41540	42962	85643	0	0	250000
chr7	59500000	59750000	0.651772	0.348228	83216	43214	43843	79727	0	0	250000
chr7	60000000	60250000	0.662384	0.337616	85089	42923	41481	80507	0	0	250000
chr7	60250000	60500000	0.646856	0.353144	86480	45258	43028	75234	0	0	250000
chr7	60500000	60750000	0.515256	0.298408	70763	37760	36842	58051	46584	0	250000
chr7	60750000	61000000	0.622268	0.377332	81770	48447	45886	73797	100	0	250000
chr7	61000000	61250000	0.616304	0.383296	80311	48754	47070	73765	100	0	250000
chr7	61250000	61500000	0.616132	0.383868	76259	48149	47818	77774	0	0	250000
chr7	61500000	61750000	0.620092	0.379908	71681	46281	48696	83342	0	0	250000
chr7	61750000	62000000	0.632900	0.367100	74613	44470	47305	83612	0	0	250000
chr7	62000000	62250000	0.644872	0.355128	76754	43895	44887	84464	0	0	250000
chr7	62250000	62500000	0.649368	0.350632	79123	43845	43813	83219	0	0	250000
chr7	62500000	62750000	0.652532	0.347468	78298	42852	44015	84835	0	0	250000
chr7	62750000	63000000	0.650156	0.349844	79651	43058	44403	82888	0	0	250000
chr7	63000000	63250000	0.661616	0.338384	83879	42152	42444	81525	0	0	250000
chr7	63250000	63500000	0.662624	0.337376	83963	42063	42281	81693	0	0	250000
chr7	63500000	63750000	0.652720	0.347280	83224	43422	43398	79956	0	0	250000
chr7	63750000	64000000	0.660932	0.339068	78841	42664	42103	86392	0	0	250000
chr7	64000000	64250000	0.650856	0.349144	81498	43686	43600	81216	0	0	250000
chr7	64250000	64500000	0.646036	0.353964	83319	44487	44004	78190	0	0	250000
chr7	64500000	64750000	0.663372	0.336628	89579	41983	42174	76264	0	0	250000
chr7	64750000	65000000	0.652212	0.347788	83230	44074	42873	79823	0	0	250000
chr7	65000000	65250000	0.652144	0.347856	80458	42941	44023	82578	0	0	250000
chr7	65250000	65500000	0.659632	0.340368	83479	42120	42972	81429	0	0	250000
chr7	65500000	65750000	0.657892	0.342108	83486	43431	42096	80987	0	0	250000
chr7	65750000	66000000	0.644036	0.355964	80213	44368	44623	80796	0	0	250000
chr7	66000000	66250000	0.645536	0.353736	81486	45147	43287	79898	182	0	250000
chr7	66250000	66500000	0.647520	0.352480	84329	44184	43936	77551	0	0	250000
chr7	66500000	66750000	0.631264	0.367936	81618	47722	44262	76198	200	0	250000
chr7	66750000	67000000	0.623940	0.368720	82233	47714	44466	73752	1835	0	250000
chr7	67000000	67250000	0.619164	0.380836	83923	49467	45742	70868	0	0	250000
chr7	67250000	67500000	0.594180	0.405820	72848	50238	51217	75697	0	0	250000
chr7	67500000	67750000	0.616720	0.382880	71433	46403	49317	82747	100	0	250000
chr7	67750000	68000000	0.619844	0.380156	72765	46320	48719	82196	0	0	250000
chr7	68000000	68250000	0.634760	0.365240	78121	45189	46121	80569	0	0	250000
chr7	68250000	68500000	0.622412	0.377588	75871	47232	47165	79732	0	0	250000
chr7	68500000	68750000	0.625244	0.374756	81798	48651	45038	74513	0	0	250000
chr7	68750000	69000000	0.618424	0.379936	79946	48562	46422	74660	410	0	250000
chr7	69000000	69250000	0.640708	0.358892	85073	45186	44537	75104	100	0	250000
chr7	69250000	69500000	0.620384	0.379616	75808	47637	47267	79288	0	0	250000
chr7	69500000	69750000	0.619876	0.380124	76034	46713	48318	78935	0	0	250000
chr7	69750000	70000000	0.593728	0.406272	73753	50832	50736	74679	0	0	250000
chr7	70000000	70250000	0.602388	0.397612	74978	49026	50377	75619	0	0	250000
chr7	70250000	70500000	0.616880	0.383120	76673	49037	46743	77547	0	0	250000
chr7	70500000	70750000	0.603612	0.395988	78408	50335	48662	72495	100	0	250000
chr7	70750000	71000000	0.640544	0.359456	74722	44140	45724	85414	0	0	250000
chr7	71000000	71250000	0.565984	0.434016	71926	54590	53914	69570	0	0	250000
chr7	71250000	71500000	0.591196	0.408404	78983	50725	51376	68816	100	0	250000
chr7	71500000	71750000	0.591468	0.408132	71863	50885	51148	76004	100	0	250000
chr7	71750000	72000000	0.565360	0.434240	70527	52900	55660	70813	100	0	250000
chr7	72000000	72250000	0.569680	0.429920	67352	52447	55033	75068	100	0	250000
chr7	72250000	72500000	0.586268	0.413732	71431	49677	53756	75136	0	0	250000
chr7	72500000	72750000	0.585072	0.414928	68554	51306	52426	77714	0	0	250000
chr7	72750000	73000000	0.609560	0.390440	76070	48519	49091	76320	0	0	250000
chr7	73000000	73250000	0.622276	0.377724	79775	48998	45433	75794	0	0	250000
chr7	73250000	73500000	0.630856	0.369144	82677	48049	44237	75037	0	0	250000
chr7	73500000	73750000	0.615812	0.383788	78881	48909	47038	75072	100	0	250000
chr7	73750000	74000000	0.622632	0.377368	81118	48580	45762	74540	0	0	250000
chr7	74000000	74250000	0.611360	0.388240	79276	49693	47367	73564	100	0	250000
chr7	74250000	74500000	0.615132	0.384868	81392	49619	46598	72391	0	0	250000
chr7	74500000	74750000	0.596464	0.403536	76469	50237	50647	72647	0	0	250000
chr7	74750000	75000000	0.618316	0.381284	84485	49105	46216	70094	100	0	250000
chr7	75000000	75250000	0.601512	0.398488	72850	49629	49993	77528	0	0	250000
chr7	75250000	75500000	0.579548	0.420452	71138	51219	53894	73749	0	0	250000
chr7	75500000	75750000	0.609732	0.390268	69560	47678	49889	82873	0	0	250000
chr7	75750000	76000000	0.631048	0.368952	80594	46804	45434	77168	0	0	250000
chr7	76000000	76250000	0.619736	0.380264	77665	45708	49358	77269	0	0	250000
chr7	76250000	76500000	0.621948	0.378052	75790	46160	48353	79697	0	0	250000
chr7	76500000	76750000	0.625992	0.374008	75497	45863	47639	81001	0	0	250000
chr7	76750000	77000000	0.633624	0.366376	78165	45179	46415	80241	0	0	250000
chr7	77000000	77250000	0.641760	0.358240	79621	44733	44827	80819	0	0	250000
chr7	77250000	77500000	0.644500	0.355500	81443	44111	44764	79682	0	0	250000
chr7	77500000	77750000	0.637584	0.362416	79925	45122	45482	79471	0	0	250000
chr7	77750000	78000000	0.634484	0.365516	78890	45454	45925	79731	0	0	250000
chr7	78000000	78250000	0.646036	0.353964	82889	43560	44931	78620	0	0	250000
chr7	78250000	78500000	0.644668	0.355332	82389	43955	44878	78778	0	0	250000
chr7	78500000	78750000	0.655464	0.344136	81970	43197	42837	81896	100	0	250000
